n,lam,beta,<H1>,<-err,\int_0^{beta} \dtau <H1(tau)H1>,<--std,\int_0^{beta} \dtau tau <H1(tau)H1>,<--std,\int_0^{beta/2} \dtau tau <H1(tau)H1>,<--std,rng,Tsteps,steps,stepsPerMeasurement,<sign>,<--std,<q>,qmax,time (s)
2,1.0326633165829144,15.0,-1.1221,0.00295487481,26.2876887,0.0803982785,197.160276,0.602944267,46.2726278,0.149399204,2161158202,20000000,1000000,10,1,0,1.95854,10,29.48
2,1.0477386934673367,15.0,-1.23484,0.00312097091,29.7568441,0.0911095321,223.177253,0.68332143,52.8385234,0.171196951,2161158202,20000000,1000000,10,1,0,1.93888,10,29.22
2,1.0628140703517586,15.0,-1.33504,0.00306449967,33.0095903,0.0973944668,247.572857,0.730279511,59.0625116,0.185306872,2161158202,20000000,1000000,10,1,0,1.90232,10,29.16
2,1.0778894472361809,15.0,-1.4271,0.00327414724,36.1017213,0.10614247,270.76389,0.795840692,65.0162609,0.202351128,2161158202,20000000,1000000,10,1,0,1.82158,10,29.38
2,1.0929648241206027,15.0,-1.50714,0.0031369801,38.8211911,0.103011889,291.160987,0.772381214,70.2801096,0.197087729,2161158202,20000000,1000000,10,1,0,1.77056,10,28.3
2,1.108040201005025,15.0,-1.577,0.00296972677,41.3548025,0.100139157,310.159966,0.751071567,75.2391339,0.192237321,2161158202,20000000,1000000,10,1,0,1.6798,10,28.67
2,1.1231155778894473,15.0,-1.63314,0.00293862274,43.4853872,0.100920966,326.14315,0.756934464,79.4413752,0.194678093,2161158202,20000000,1000000,10,1,0,1.59302,10,30.15
2,1.1381909547738691,15.0,-1.68268,0.00268389335,45.4093274,0.0979685878,340.567193,0.734829727,83.2522559,0.190593286,2161158202,20000000,1000000,10,1,0,1.51084,10,30.13
2,1.1532663316582914,15.0,-1.72744,0.00263102161,47.1238935,0.0951748158,353.427687,0.713916743,86.6374023,0.184956798,2161158202,20000000,1000000,10,1,0,1.42744,8,28.91
2,1.1683417085427132,15.0,-1.75914,0.00276695968,48.4393042,0.0972785252,363.292997,0.72961258,89.2712799,0.188072519,2161158202,20000000,1000000,10,1,0,1.35982,8,28.2
2,1.1834170854271355,15.0,-1.78454,0.00259988291,49.5377189,0.095908667,371.531648,0.71930052,91.4874766,0.185843023,2161158202,20000000,1000000,10,1,0,1.29744,10,27.88
2,1.1984924623115578,15.0,-1.80704,0.0023064763,50.5329923,0.0834924497,378.99513,0.626331203,93.4965771,0.161892992,2161158202,20000000,1000000,10,1,0,1.2357,10,27.23
2,1.2135678391959797,15.0,-1.83026,0.00208478173,51.5245986,0.0785253425,386.433541,0.588973852,95.4836357,0.152957566,2161158202,20000000,1000000,10,1,0,1.1732,8,26.47
2,1.228643216080402,15.0,-1.8474,0.00202874919,52.2922861,0.0732553382,392.190818,0.549484987,97.0351554,0.141872094,2161158202,20000000,1000000,10,1,0,1.12008,8,26.4
2,1.2437185929648238,15.0,-1.86386,0.00208590643,53.036336,0.0769246777,397.773174,0.576945802,98.5337308,0.149001905,2161158202,20000000,1000000,10,1,0,1.06432,8,26.02
2,1.258793969849246,15.0,-1.87506,0.00201549858,53.5810191,0.0753137151,401.858544,0.564688195,99.6425633,0.146114849,2161158202,20000000,1000000,10,1,0,1.02026,10,25.49
2,1.2738693467336684,15.0,-1.88902,0.00190026377,54.1893464,0.0724337181,406.41987,0.543189723,100.861181,0.140924117,2161158202,20000000,1000000,10,1,0,0.9756,10,25.41
2,1.2889447236180902,15.0,-1.89634,0.00175153908,54.573643,0.0677267102,409.302119,0.507983228,101.649928,0.131687121,2161158202,20000000,1000000,10,1,0,0.9416,10,24.65
2,1.3040201005025125,15.0,-1.90486,0.00160481254,54.9855442,0.0618730629,412.39215,0.464057496,102.483918,0.12031247,2161158202,20000000,1000000,10,1,0,0.90584,8,24.65
2,1.3190954773869343,15.0,-1.91168,0.00165033476,55.3292669,0.0646660179,414.970433,0.484969158,103.183825,0.125573539,2161158202,20000000,1000000,10,1,0,0.87494,8,24.28
2,1.3341708542713566,15.0,-1.91894,0.00157843957,55.6935898,0.0616717487,417.702591,0.46253943,103.919447,0.119721712,2161158202,20000000,1000000,10,1,0,0.83688,8,23.55
2,1.349246231155779,15.0,-1.92594,0.00152043167,56.0280425,0.058187956,420.210866,0.436417644,104.593264,0.112792212,2161158202,20000000,1000000,10,1,0,0.8032,8,23.65
2,1.3643216080402008,15.0,-1.9298,0.00142997177,56.2628757,0.0544739242,421.972176,0.408528113,105.074601,0.105579258,2161158202,20000000,1000000,10,1,0,0.77202,8,23.13
2,1.379396984924623,15.0,-1.93536,0.00143181072,56.5340155,0.0545209029,424.005821,0.408884909,105.619413,0.105508221,2161158202,20000000,1000000,10,1,0,0.743,8,23.13
2,1.3944723618090453,15.0,-1.9401,0.00131211531,56.7651353,0.0484945719,425.738896,0.363785159,106.084321,0.0934366755,2161158202,20000000,1000000,10,1,0,0.71822,8,22.87
2,1.4095477386934672,15.0,-1.94422,0.0011492823,56.9711699,0.0446046316,427.283877,0.33456676,106.498678,0.0864207496,2161158202,20000000,1000000,10,1,0,0.69534,8,22.23
2,1.4246231155778895,15.0,-1.94738,0.0012697209,57.1355191,0.0469736741,428.517135,0.352227026,106.830939,0.0905001716,2161158202,20000000,1000000,10,1,0,0.67752,8,22.8
2,1.4396984924623113,15.0,-1.95118,0.00125456212,57.3323453,0.0471571432,429.99365,0.353634494,107.225902,0.0908429755,2161158202,20000000,1000000,10,1,0,0.64934,8,21.78
2,1.4547738693467336,15.0,-1.9537,0.00106761379,57.4688541,0.0406187297,431.016568,0.304642003,107.502415,0.078378069,2161158202,20000000,1000000,10,1,0,0.63346,8,21.97
2,1.4698492462311559,15.0,-1.95776,0.00109026801,57.6493556,0.0412593898,432.370071,0.30945374,107.859377,0.0794264531,2161158202,20000000,1000000,10,1,0,0.61354,8,21.89
2,1.4849246231155777,15.0,-1.9596,0.00107628694,57.7644754,0.0403011252,433.233375,0.302274472,108.093149,0.0774689118,2161158202,20000000,1000000,10,1,0,0.5945,8,21.26
2,1.5,15.0,-1.96194,0.000990185573,57.8816403,0.0364442239,434.112208,0.273349048,108.327088,0.0699831377,2161158202,20000000,1000000,10,1,0,0.58084,8,21.4
2,-1.5,20.0,1.96016,0.00100874569,77.0786432,0.0493765561,770.786705,0.493807418,192.409443,0.125750978,2161158202,20000000,1000000,10,1,0,0.76606,8,25.29
2,-1.484924623115578,20.0,1.95844,0.00112218662,76.9312762,0.0540337809,769.312484,0.540374854,192.016411,0.13741698,2161158202,20000000,1000000,10,1,0,0.7896,8,24.84
2,-1.4698492462311559,20.0,1.95606,0.00107168074,76.746845,0.0517648506,767.468874,0.517647137,191.527887,0.131864355,2161158202,20000000,1000000,10,1,0,0.81918,8,25.81
2,-1.4547738693467336,20.0,1.9533,0.00113259485,76.535295,0.0560297169,765.353525,0.560265996,190.966874,0.142913547,2161158202,20000000,1000000,10,1,0,0.85126,8,26.15
2,-1.4396984924623115,20.0,1.94906,0.0012246078,76.2781975,0.059751904,762.7817,0.597561591,190.293954,0.152319547,2161158202,20000000,1000000,10,1,0,0.87568,10,25.78
2,-1.4246231155778895,20.0,1.94782,0.00115217204,76.1185582,0.0587953004,761.186213,0.5879217,189.855496,0.150602702,2161158202,20000000,1000000,10,1,0,0.90508,10,26.62
2,-1.4095477386934674,20.0,1.94306,0.00126099406,75.8222044,0.0635229872,758.22267,0.635213612,189.076344,0.16256502,2161158202,20000000,1000000,10,1,0,0.93444,10,26.37
2,-1.3944723618090453,20.0,1.93986,0.00135841923,75.5644938,0.0680837492,755.645324,0.680795496,188.385025,0.174354348,2161158202,20000000,1000000,10,1,0,0.96932,10,27.57
2,-1.379396984924623,20.0,1.93496,0.00128787737,75.2537855,0.0637148363,752.538874,0.636921266,187.562084,0.16304298,2161158202,20000000,1000000,10,1,0,0.9944,10,27.82
2,-1.364321608040201,20.0,1.93074,0.0013912411,74.9426006,0.0701914296,749.427251,0.701608054,186.727883,0.179993672,2161158202,20000000,1000000,10,1,0,1.0276,10,27.48
2,-1.349246231155779,20.0,1.92466,0.00135886853,74.5425674,0.0674721463,745.425701,0.674587919,185.666545,0.172875516,2161158202,20000000,1000000,10,1,0,1.0651,10,28.39
2,-1.3341708542713568,20.0,1.91852,0.00143060298,74.1095775,0.071783932,741.094589,0.717906745,184.508341,0.184026889,2161158202,20000000,1000000,10,1,0,1.1112,10,28.15
2,-1.3190954773869348,20.0,1.91358,0.00165046373,73.7157311,0.0808165427,737.156384,0.808241628,183.43986,0.206944383,2161158202,20000000,1000000,10,1,0,1.1516,10,29.45
2,-1.3040201005025125,20.0,1.9069,0.00156195995,73.2276143,0.0791051374,732.273521,0.791120374,182.127079,0.203192769,2161158202,20000000,1000000,10,1,0,1.19982,10,30.05
2,-1.2889447236180904,20.0,1.89578,0.00169891484,72.5529395,0.0865579476,725.526013,0.865755673,180.33883,0.222556234,2161158202,20000000,1000000,10,1,0,1.25236,10,29.97
2,-1.2738693467336684,20.0,1.88656,0.00184430786,71.9209367,0.0901970524,719.208522,0.901919945,178.636459,0.231344649,2161158202,20000000,1000000,10,1,0,1.30574,10,31.12
2,-1.2587939698492463,20.0,1.87872,0.00182723879,71.3222829,0.0900680205,713.223918,0.900755131,177.003156,0.231465412,2161158202,20000000,1000000,10,1,0,1.35648,10,31.04
2,-1.2437185929648242,20.0,1.86678,0.0018917827,70.529011,0.0947638592,705.287479,0.947801522,174.866445,0.243641099,2161158202,20000000,1000000,10,1,0,1.41426,10,31.71
2,-1.228643216080402,20.0,1.84908,0.0020793048,69.4394962,0.104866872,694.39612,1.0486417,171.953249,0.269849858,2161158202,20000000,1000000,10,1,0,1.49386,10,33.26
2,-1.2135678391959799,20.0,1.83172,0.00214480001,68.3184391,0.105447216,683.184767,1.05459263,168.938029,0.271030005,2161158202,20000000,1000000,10,1,0,1.57646,12,36.57
2,-1.1984924623115578,20.0,1.81082,0.00233519226,67.0302913,0.112460894,670.300662,1.12473463,165.481028,0.288651929,2161158202,20000000,1000000,10,1,0,1.65844,10,40.99
2,-1.1834170854271358,20.0,1.78904,0.00245544915,65.6044198,0.116432929,656.043853,1.16410985,161.633724,0.298308455,2161158202,20000000,1000000,10,1,0,1.76154,10,42.09
2,-1.1683417085427137,20.0,1.75752,0.00275130462,63.7724542,0.129714603,637.731148,1.29658916,156.746033,0.332677434,2161158202,20000000,1000000,10,1,0,1.87126,10,41.15
2,-1.1532663316582914,20.0,1.72836,0.00269203078,62.062143,0.123334406,620.628188,1.2335945,152.152242,0.314075767,2161158202,20000000,1000000,10,1,0,1.95112,10,43.77
2,-1.1381909547738693,20.0,1.6926,0.00271603893,59.9247194,0.126016127,599.246463,1.25983804,146.426337,0.322291276,2161158202,20000000,1000000,10,1,0,2.07406,10,46.62
2,-1.1231155778894473,20.0,1.64774,0.00290961044,57.4361771,0.132842142,574.362977,1.32831673,139.802327,0.338894718,2161158202,20000000,1000000,10,1,0,2.18442,10,38.91
2,-1.1080402010050252,20.0,1.59396,0.00331911732,54.5805321,0.146157201,545.808473,1.46130561,132.228971,0.370506673,2161158202,20000000,1000000,10,1,0,2.2909,10,48.14
2,-1.0929648241206031,20.0,1.53292,0.00317322736,51.391453,0.134445298,513.911976,1.34384939,123.804252,0.339336929,2161158202,20000000,1000000,10,1,0,2.40262,10,44.02
2,-1.0778894472361809,20.0,1.45982,0.00326701146,47.7780591,0.131940028,477.782323,1.31919008,114.341537,0.329745008,2161158202,20000000,1000000,10,1,0,2.50108,10,47.41
2,-1.0628140703517588,20.0,1.37616,0.0031378339,43.7177309,0.125360104,437.183295,1.25331257,103.74346,0.312777987,2161158202,20000000,1000000,10,1,0,2.61488,12,47.54
2,-1.0477386934673367,20.0,1.2765,0.00314230749,39.2331145,0.116158177,392.320254,1.16189863,92.229127,0.285961485,2161158202,20000000,1000000,10,1,0,2.69324,12,55.12
2,-1.0326633165829147,20.0,1.1798,0.00318767708,34.8793519,0.111742928,348.792928,1.11738636,81.0386206,0.271809744,2161158202,20000000,1000000,10,1,0,2.75312,12,53.07
2,-1.0175879396984926,20.0,1.06584,0.00307346096,30.184408,0.099154439,301.848869,0.991624537,69.1788118,0.23699907,2161158202,20000000,1000000,10,1,0,2.772,12,54.51
2,-1.0025125628140703,20.0,0.9439,0.00334044823,25.4775072,0.0898927652,254.781105,0.898423134,57.4962816,0.207993026,2161158202,20000000,1000000,10,1,0,2.77218,14,52.58
2,-0.9874371859296482,20.0,0.83194,0.00317971507,21.3217297,0.0833437999,213.208643,0.833373831,47.255897,0.188833107,2161158202,20000000,1000000,10,1,0,2.7055,12,43.11
2,-0.9723618090452262,20.0,0.72784,0.00329154594,17.5703832,0.078140547,175.70608,0.781226565,38.1270148,0.171988806,2161158202,20000000,1000000,10,1,0,2.64702,12,52.51
2,-0.957286432160804,20.0,0.63126,0.00348646977,14.3337659,0.0741777045,143.333799,0.741741066,30.4111471,0.160756896,2161158202,20000000,1000000,10,1,0,2.53498,12,53.59
2,-0.9422110552763819,20.0,0.53568,0.00344371705,11.3572387,0.0700315373,113.573328,0.70072679,23.4669032,0.148660752,2161158202,20000000,1000000,10,1,0,2.42348,12,52.05
2,-0.9271356783919599,20.0,0.45274,0.00339654467,8.96496254,0.0633757499,89.6471851,0.633698189,18.0057227,0.131059555,2161158202,20000000,1000000,10,1,0,2.28446,12,46.05
2,-0.9120603015075377,20.0,0.38672,0.00347211589,7.13701871,0.0639487431,71.3683487,0.639619293,13.9002037,0.129620679,2161158202,20000000,1000000,10,1,0,2.12992,12,46.58
2,-0.8969849246231156,20.0,0.32478,0.00278698323,5.57610547,0.0482204981,55.7590382,0.481915451,10.5202103,0.0963348122,2161158202,20000000,1000000,10,1,0,2.02704,10,41.08
2,-0.8819095477386935,20.0,0.27776,0.00308551637,4.43017288,0.0491088717,44.2965948,0.491164237,8.04772694,0.0939098857,2161158202,20000000,1000000,10,1,0,1.87266,12,36.7
2,-0.8668341708542714,20.0,0.23762,0.0028186382,3.52685453,0.0418537197,35.2708259,0.418439364,6.17233196,0.078118321,2161158202,20000000,1000000,10,1,0,1.73436,12,45.21
2,-0.8517587939698493,20.0,0.20758,0.00266996052,2.87629451,0.0381266397,28.7639569,0.38112731,4.8572179,0.0704608716,2161158202,20000000,1000000,10,1,0,1.6344,12,36.88
2,-0.8366834170854272,20.0,0.1777,0.00235026274,2.29413459,0.0314523015,22.9403486,0.314860881,3.71800399,0.056883946,2161158202,20000000,1000000,10,1,0,1.5312,10,32.06
2,-0.8216080402010051,20.0,0.15466,0.00229350786,1.87320723,0.0286799241,18.7307682,0.28649529,2.92979508,0.0503424508,2161158202,20000000,1000000,10,1,0,1.44166,10,33.28
2,-0.8065326633165829,20.0,0.13226,0.00217247513,1.50217442,0.0253071026,15.0238596,0.252940634,2.24170795,0.0421642964,2161158202,20000000,1000000,10,1,0,1.3376,10,41.52
2,-0.7914572864321608,20.0,0.11992,0.00221784801,1.2809161,0.0247376003,12.8066363,0.247348205,1.85296535,0.0402042429,2161158202,20000000,1000000,10,1,0,1.28002,12,31.62
2,-0.7763819095477387,20.0,0.10628,0.00182635943,1.07700017,0.019521967,10.7707774,0.195042323,1.49974947,0.032883818,2161158202,20000000,1000000,10,1,0,1.21702,12,30.63
2,-0.7613065326633166,20.0,0.09312,0.00180835366,0.885968791,0.0175712637,8.85589168,0.175207124,1.18507994,0.0272778172,2161158202,20000000,1000000,10,1,0,1.14258,10,28.04
2,-0.7462311557788945,20.0,0.08272,0.00155849995,0.746509359,0.0144694072,7.46451662,0.14468125,0.952738317,0.0219179841,2161158202,20000000,1000000,10,1,0,1.0863,10,27.57
2,-0.7311557788944724,20.0,0.07488,0.00155331696,0.640941587,0.0138392841,6.40664427,0.138135221,0.793488213,0.020156655,2161158202,20000000,1000000,10,1,0,1.02734,10,27.15
2,-0.7160804020100503,20.0,0.0683,0.0014935067,0.556428744,0.0126222968,5.56709397,0.126622315,0.65817587,0.0181205155,2161158202,20000000,1000000,10,1,0,0.98706,10,26.23
2,-0.7010050251256281,20.0,0.06122,0.00140253872,0.476955921,0.0113542923,4.77093344,0.113511329,0.543373289,0.0165278243,2161158202,20000000,1000000,10,1,0,0.93442,10,26.37
2,-0.6859296482412061,20.0,0.05646,0.00126581307,0.418139268,0.00972223752,4.18250282,0.0973435594,0.459902946,0.0135831007,2161158202,20000000,1000000,10,1,0,0.889,10,25.42
2,-0.670854271356784,20.0,0.04894,0.00120236781,0.348573825,0.00876500683,3.48664242,0.0876603777,0.369719177,0.0119282615,2161158202,20000000,1000000,10,1,0,0.85498,10,25.02
2,-0.6557788944723618,20.0,0.04504,0.00113964414,0.310762039,0.00784706695,3.107449,0.0784350191,0.319495603,0.00980557179,2161158202,20000000,1000000,10,1,0,0.83038,12,26.3
2,-0.6407035175879398,20.0,0.041,0.00109691059,0.272332544,0.00741800244,2.72455409,0.0742535016,0.267151551,0.00965451733,2161158202,20000000,1000000,10,1,0,0.81158,10,24.45
2,-0.6256281407035176,20.0,0.03914,0.00109610556,0.248734956,0.00702309042,2.48782157,0.0702782678,0.23959216,0.00871235534,2161158202,20000000,1000000,10,1,0,0.80928,12,25.91
2,-0.6105527638190955,20.0,0.03528,0.00103458585,0.217914981,0.00615731246,2.17906206,0.0614135057,0.199226152,0.007211867,2161158202,20000000,1000000,10,1,0,0.77546,10,23.95
2,-0.5954773869346734,20.0,0.0324,0.00101126189,0.194312704,0.00580663447,1.94073666,0.0578351937,0.176624596,0.00709691143,2161158202,20000000,1000000,10,1,0,0.75568,10,23.27
2,-0.5804020100502513,20.0,0.02968,0.000965046974,0.171071265,0.00530426387,1.70903485,0.0530481556,0.145681363,0.00606660665,2161158202,20000000,1000000,10,1,0,0.71546,10,23.3
2,-0.5653266331658292,20.0,0.02688,0.000836097264,0.151431969,0.00446205559,1.51382051,0.0445849145,0.124127893,0.00523499195,2161158202,20000000,1000000,10,1,0,0.69728,10,22.96
2,-0.550251256281407,20.0,0.02454,0.000801826229,0.135666461,0.00415864174,1.35697742,0.0416799971,0.104834442,0.00446264073,2161158202,20000000,1000000,10,1,0,0.6816,10,22.45
2,-0.535175879396985,20.0,0.02454,0.000880599467,0.132932085,0.00442597125,1.32995216,0.0442338675,0.0986655649,0.00451276928,2161158202,20000000,1000000,10,1,0,0.67406,10,22.7
2,-0.5201005025125629,20.0,0.0216,0.000787553785,0.114039334,0.00378760171,1.14042585,0.0379394798,0.0833897049,0.00371520214,2161158202,20000000,1000000,10,1,0,0.6502,10,22.47
2,-0.5050251256281407,20.0,0.021,0.000791521335,0.107671148,0.00369745668,1.07679909,0.0368819303,0.0769867501,0.00388204397,2161158202,20000000,1000000,10,1,0,0.63826,10,22.33
2,-0.48994974874371855,20.0,0.01856,0.000773367954,0.0958357083,0.00339555594,0.957239716,0.0338354246,0.0685496414,0.00345308218,2161158202,20000000,1000000,10,1,0,0.62556,10,22.14
2,-0.4748743718592965,20.0,0.0184,0.000776771198,0.0916793575,0.00325650509,0.916522515,0.0325586409,0.0624397007,0.00313311676,2161158202,20000000,1000000,10,1,0,0.61378,8,21.61
2,-0.4597989949748744,20.0,0.01708,0.000703044441,0.0863370092,0.00302411502,0.863392895,0.0301377034,0.0562981537,0.00308285234,2161158202,20000000,1000000,10,1,0,0.60248,8,21.61
2,-0.44472361809045236,20.0,0.01508,0.000674830337,0.0729385975,0.00264553237,0.729965887,0.026479742,0.0421075234,0.00235797549,2161158202,20000000,1000000,10,1,0,0.58272,8,21.78
2,-0.4296482412060303,20.0,0.01486,0.000683366343,0.0705891974,0.00275325364,0.705262549,0.0273893207,0.0430858126,0.00276962746,2161158202,20000000,1000000,10,1,0,0.57842,10,21.4
2,-0.414572864321608,20.0,0.01422,0.000697936143,0.0683153499,0.00286478267,0.683712172,0.0286359438,0.0416662807,0.00266292652,2161158202,20000000,1000000,10,1,0,0.5725,10,21.21
2,-0.39949748743718594,20.0,0.01346,0.000641685782,0.0631443354,0.0023931979,0.63198966,0.0240019639,0.037935147,0.00249498021,2161158202,20000000,1000000,10,1,0,0.56914,10,20.93
2,-0.3844221105527639,20.0,0.01302,0.000649311034,0.062589968,0.00241841141,0.626431184,0.0243365283,0.0354908564,0.00215029461,2161158202,20000000,1000000,10,1,0,0.56684,10,20.92
2,-0.3693467336683418,20.0,0.0116,0.000638270756,0.0568786396,0.00225181741,0.568348252,0.0224950527,0.033556952,0.00207072358,2161158202,20000000,1000000,10,1,0,0.55858,10,21.33
2,-0.35427135678391974,20.0,0.01112,0.000655362802,0.0512556287,0.00225054417,0.513135064,0.0225436482,0.0272781899,0.00203533987,2161158202,20000000,1000000,10,1,0,0.5576,10,20.81
2,-0.33919597989949746,20.0,0.01082,0.00067194975,0.0514418503,0.00214530127,0.515253954,0.0214863908,0.0267410185,0.00176353815,2161158202,20000000,1000000,10,1,0,0.5542,10,20.79
2,-0.3241206030150754,20.0,0.00968,0.000598852987,0.047055518,0.00192514242,0.470523878,0.0192404115,0.02370592,0.00181682039,2161158202,20000000,1000000,10,1,0,0.54758,10,21.13
2,-0.3090452261306533,20.0,0.00902,0.000657791119,0.0433666562,0.00187613206,0.433340652,0.0188191398,0.0181247376,0.00147870062,2161158202,20000000,1000000,10,1,0,0.5352,10,20.45
2,-0.29396984924623126,20.0,0.00798,0.000540784793,0.040518079,0.00158152778,0.404820427,0.0157484946,0.0171386928,0.00142893237,2161158202,20000000,1000000,10,1,0,0.53314,10,20.52
2,-0.2788944723618092,20.0,0.0084,0.000569082966,0.0405886295,0.00185701516,0.405240345,0.0185207732,0.0182416512,0.00159070411,2161158202,20000000,1000000,10,1,0,0.52208,10,20.48
2,-0.2638190954773869,20.0,0.0073,0.000568270822,0.0363483054,0.00154297743,0.363232971,0.015463185,0.0137328765,0.00121698963,2161158202,20000000,1000000,10,1,0,0.51242,8,20.31
2,-0.24874371859296485,20.0,0.0064,0.000537135045,0.0346596317,0.00151056582,0.346465264,0.015107143,0.0109031745,0.00112436877,2161158202,20000000,1000000,10,1,0,0.50386,8,20.22
2,-0.23366834170854278,20.0,0.00578,0.000534329892,0.032490703,0.00144444369,0.324714723,0.0144119821,0.0113558495,0.00116286606,2161158202,20000000,1000000,10,1,0,0.50074,8,20.31
