n,tau,lam,beta,H1,H1_std,corr,corr_std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,sign,sign_std,q,qmax,time
100,17.78894472361809,1.0,20.0,-0.931813413,0.00701049243,1.4172308,0.0137736448,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.2
100,17.889447236180906,1.0,20.0,-0.931813413,0.00701049243,1.43183679,0.0137505147,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.27
100,17.98994974874372,1.0,20.0,-0.931813413,0.00701049243,1.44689484,0.0137236801,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.13
100,18.090452261306535,1.0,20.0,-0.931813413,0.00701049243,1.46241837,0.0136934433,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.13
100,18.190954773869347,1.0,20.0,-0.931813413,0.00701049243,1.47842126,0.0136602123,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.32
100,18.291457286432163,1.0,20.0,-0.931813413,0.00701049243,1.4949178,0.0136245182,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.13
100,18.391959798994975,1.0,20.0,-0.931813413,0.00701049243,1.51192275,0.0135870342,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.11
100,18.49246231155779,1.0,20.0,-0.931813413,0.00701049243,1.52945134,0.013548596,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.2
100,18.592964824120603,1.0,20.0,-0.931813413,0.00701049243,1.54751934,0.013510225,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.23
100,18.69346733668342,1.0,20.0,-0.931813413,0.00701049243,1.56614314,0.0134731517,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.26
100,18.79396984924623,1.0,20.0,-0.931813413,0.00701049243,1.58533977,0.0134388411,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.21
100,18.894472361809047,1.0,20.0,-0.931813413,0.00701049243,1.60512709,0.0134090173,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.23
100,18.99497487437186,1.0,20.0,-0.931813413,0.00701049243,1.62552395,0.0133856878,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.12
100,19.095477386934675,1.0,20.0,-0.931813413,0.00701049243,1.64655045,0.0133711647,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,32.24
100,19.195979899497488,1.0,20.0,-0.931813413,0.00701049243,1.66822839,0.0133680819,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.24
100,19.296482412060303,1.0,20.0,-0.931813413,0.00701049243,1.6905819,0.013379407,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.3
100,19.396984924623116,1.0,20.0,-0.931813413,0.00701049243,1.71363837,0.013408447,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.4
100,19.49748743718593,1.0,20.0,-0.931813413,0.00701049243,1.73742993,0.0134588512,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.37
100,19.597989949748744,1.0,20.0,-0.931813413,0.00701049243,1.76199561,0.0135346188,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.4
100,19.69849246231156,1.0,20.0,-0.931813413,0.00701049243,1.78738477,0.0136401346,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.55
100,19.798994974874372,1.0,20.0,-0.931813413,0.00701049243,1.81366216,0.0137802761,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.4
100,19.899497487437188,1.0,20.0,-0.931813413,0.00701049243,1.84091575,0.0139606911,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,31.27
100,20.0,1.0,20.0,-0.931813413,0.00701049243,1.86926862,0.0141884368,2172515818,None,53,100000,1000000,10,0.9772,0.00389457454,3.05317,11,44.28
100,0.0,1.0,20.0,-0.929192212,0.00740082064,1.86366164,0.0148584229,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,115.6
100,0.10050251256281408,1.0,20.0,-0.929192212,0.00740082064,1.83600684,0.0144845598,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,135.08
100,0.20100502512562815,1.0,20.0,-0.929192212,0.00740082064,1.80941508,0.0141699385,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,132.56
100,0.30150753768844224,1.0,20.0,-0.929192212,0.00740082064,1.78376516,0.013906534,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,133.12
100,0.4020100502512563,1.0,20.0,-0.929192212,0.00740082064,1.7589708,0.0136879425,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,133.59
100,0.5025125628140704,1.0,20.0,-0.929192212,0.00740082064,1.73496879,0.0135086783,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,132.99
100,0.6030150753768845,1.0,20.0,-0.929192212,0.00740082064,1.71171117,0.0133638346,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,132.48
100,0.7035175879396985,1.0,20.0,-0.929192212,0.00740082064,1.6891602,0.0132489283,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,132.73
100,0.8040201005025126,1.0,20.0,-0.929192212,0.00740082064,1.66728496,0.0131598371,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,132.17
100,0.9045226130653267,1.0,20.0,-0.929192212,0.00740082064,1.64605919,0.0130927769,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,145.07
100,1.0050251256281408,1.0,20.0,-0.929192212,0.00740082064,1.62545985,0.0130442963,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137
100,1.105527638190955,1.0,20.0,-0.929192212,0.00740082064,1.60546615,0.0130112735,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.17
100,1.206030150753769,1.0,20.0,-0.929192212,0.00740082064,1.58605896,0.012990911,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.14
100,1.306532663316583,1.0,20.0,-0.929192212,0.00740082064,1.56722038,0.0129807257,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.13
100,1.407035175879397,1.0,20.0,-0.929192212,0.00740082064,1.54893346,0.0129785336,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.26
100,1.5075376884422111,1.0,20.0,-0.929192212,0.00740082064,1.53118204,0.0129824321,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,139.78
100,1.6080402010050252,1.0,20.0,-0.929192212,0.00740082064,1.51395059,0.0129907786,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.11
100,1.7085427135678393,1.0,20.0,-0.929192212,0.00740082064,1.49722416,0.0130021683,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,139.1
100,1.8090452261306533,1.0,20.0,-0.929192212,0.00740082064,1.4809883,0.0130154112,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.39
100,1.9095477386934674,1.0,20.0,-0.929192212,0.00740082064,1.46522903,0.0130295101,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.67
100,2.0100502512562817,1.0,20.0,-0.929192212,0.00740082064,1.4499328,0.0130436388,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.45
100,2.1105527638190957,1.0,20.0,-0.929192212,0.00740082064,1.43508647,0.0130571222,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.43
100,2.21105527638191,1.0,20.0,-0.929192212,0.00740082064,1.4206773,0.0130694174,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.53
100,2.311557788944724,1.0,20.0,-0.929192212,0.00740082064,1.4066929,0.013080097,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.55
100,2.412060301507538,1.0,20.0,-0.929192212,0.00740082064,1.39312127,0.0130888337,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.29
100,2.512562814070352,1.0,20.0,-0.929192212,0.00740082064,1.37995075,0.0130953862,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,136.91
100,2.613065326633166,1.0,20.0,-0.929192212,0.00740082064,1.36717002,0.0130995873,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.84
100,2.71356783919598,1.0,20.0,-0.929192212,0.00740082064,1.3547681,0.0131013329,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,138.28
100,2.814070351758794,1.0,20.0,-0.929192212,0.00740082064,1.34273432,0.0131005724,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.52
100,2.9145728643216082,1.0,20.0,-0.929192212,0.00740082064,1.33105832,0.0130973004,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,147.66
100,3.0150753768844223,1.0,20.0,-0.929192212,0.00740082064,1.31973006,0.0130915489,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.65
100,3.1155778894472363,1.0,20.0,-0.929192212,0.00740082064,1.30873979,0.0130833812,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.45
100,3.2160804020100504,1.0,20.0,-0.929192212,0.00740082064,1.29807803,0.0130728864,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.48
100,3.3165829145728645,1.0,20.0,-0.929192212,0.00740082064,1.28773561,0.0130601738,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.88
100,3.4170854271356785,1.0,20.0,-0.929192212,0.00740082064,1.27770363,0.0130453693,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,137.57
100,3.5175879396984926,1.0,20.0,-0.929192212,0.00740082064,1.26797343,0.0130286115,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,194.06
100,3.6180904522613067,1.0,20.0,-0.929192212,0.00740082064,1.25853663,0.0130100481,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.23
100,3.7185929648241207,1.0,20.0,-0.929192212,0.00740082064,1.24938511,0.0129898336,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.33
100,3.819095477386935,1.0,20.0,-0.929192212,0.00740082064,1.24051098,0.0129681268,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,190.59
100,3.919597989949749,1.0,20.0,-0.929192212,0.00740082064,1.2319066,0.0129450883,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.92
100,4.020100502512563,1.0,20.0,-0.929192212,0.00740082064,1.22356456,0.0129208792,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.42
100,4.120603015075377,1.0,20.0,-0.929192212,0.00740082064,1.21547767,0.0128956593,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.53
100,4.2211055276381915,1.0,20.0,-0.929192212,0.00740082064,1.20763898,0.012869586,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.9
100,4.3216080402010055,1.0,20.0,-0.929192212,0.00740082064,1.20004174,0.0128428129,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.65
100,4.42211055276382,1.0,20.0,-0.929192212,0.00740082064,1.19267943,0.0128154891,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.61
100,4.522613065326634,1.0,20.0,-0.929192212,0.00740082064,1.1855457,0.0127877582,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.44
100,4.623115577889448,1.0,20.0,-0.929192212,0.00740082064,1.17863444,0.0127597579,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.94
100,4.723618090452262,1.0,20.0,-0.929192212,0.00740082064,1.1719397,0.0127316193,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.93
100,4.824120603015076,1.0,20.0,-0.929192212,0.00740082064,1.16545575,0.0127034666,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.61
100,4.92462311557789,1.0,20.0,-0.929192212,0.00740082064,1.15917702,0.0126754165,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,190.33
100,5.025125628140704,1.0,20.0,-0.929192212,0.00740082064,1.15309813,0.0126475783,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.53
100,5.125628140703518,1.0,20.0,-0.929192212,0.00740082064,1.14721388,0.0126200534,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.55
100,5.226130653266332,1.0,20.0,-0.929192212,0.00740082064,1.14151923,0.0125929356,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.13
100,5.326633165829146,1.0,20.0,-0.929192212,0.00740082064,1.13600932,0.0125663105,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.65
100,5.42713567839196,1.0,20.0,-0.929192212,0.00740082064,1.13067944,0.0125402562,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.75
100,5.527638190954774,1.0,20.0,-0.929192212,0.00740082064,1.12552505,0.0125148426,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.01
100,5.628140703517588,1.0,20.0,-0.929192212,0.00740082064,1.12054175,0.0124901321,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.91
100,5.728643216080402,1.0,20.0,-0.929192212,0.00740082064,1.11572529,0.0124661795,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.31
100,5.8291457286432165,1.0,20.0,-0.929192212,0.00740082064,1.11107159,0.0124430322,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.22
100,5.9296482412060305,1.0,20.0,-0.929192212,0.00740082064,1.10657668,0.0124207304,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.73
100,6.030150753768845,1.0,20.0,-0.929192212,0.00740082064,1.10223676,0.0123993072,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.94
100,6.130653266331659,1.0,20.0,-0.929192212,0.00740082064,1.09804814,0.0123787893,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.97
100,6.231155778894473,1.0,20.0,-0.929192212,0.00740082064,1.09400729,0.0123591967,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.31
100,6.331658291457287,1.0,20.0,-0.929192212,0.00740082064,1.09011077,0.0123405434,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.5
100,6.432160804020101,1.0,20.0,-0.929192212,0.00740082064,1.08635531,0.0123228375,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.19
100,6.532663316582915,1.0,20.0,-0.929192212,0.00740082064,1.08273774,0.0123060818,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.81
100,6.633165829145729,1.0,20.0,-0.929192212,0.00740082064,1.079255,0.0122902738,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.3
100,6.733668341708543,1.0,20.0,-0.929192212,0.00740082064,1.07590418,0.0122754062,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.08
100,6.834170854271357,1.0,20.0,-0.929192212,0.00740082064,1.07268245,0.0122614674,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,189.16
100,6.934673366834171,1.0,20.0,-0.929192212,0.00740082064,1.06958711,0.0122484415,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,188.96
100,7.035175879396985,1.0,20.0,-0.929192212,0.00740082064,1.06661557,0.012236309,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,190.64
100,7.135678391959799,1.0,20.0,-0.929192212,0.00740082064,1.06376534,0.0122250471,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,190.84
100,7.236180904522613,1.0,20.0,-0.929192212,0.00740082064,1.06103405,0.0122146299,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.07
100,7.336683417085427,1.0,20.0,-0.929192212,0.00740082064,1.05841941,0.0122050288,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,190.96
100,7.437185929648241,1.0,20.0,-0.929192212,0.00740082064,1.05591925,0.0121962129,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,190.75
100,7.5376884422110555,1.0,20.0,-0.929192212,0.00740082064,1.05353148,0.0121881495,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.09
100,7.63819095477387,1.0,20.0,-0.929192212,0.00740082064,1.05125413,0.0121808041,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.63
100,7.738693467336684,1.0,20.0,-0.929192212,0.00740082064,1.04908529,0.0121741411,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.17
100,7.839195979899498,1.0,20.0,-0.929192212,0.00740082064,1.04702319,0.0121681236,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,190.53
100,7.939698492462312,1.0,20.0,-0.929192212,0.00740082064,1.0450661,0.0121627145,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.4
100,8.040201005025127,1.0,20.0,-0.929192212,0.00740082064,1.04321242,0.0121578759,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.51
100,8.14070351758794,1.0,20.0,-0.929192212,0.00740082064,1.04146062,0.0121535701,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.12
100,8.241206030150755,1.0,20.0,-0.929192212,0.00740082064,1.03980924,0.0121497595,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.2
100,8.341708542713569,1.0,20.0,-0.929192212,0.00740082064,1.03825694,0.0121464071,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.26
100,8.442211055276383,1.0,20.0,-0.929192212,0.00740082064,1.03680243,0.0121434765,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.53
100,8.542713567839197,1.0,20.0,-0.929192212,0.00740082064,1.03544452,0.0121409321,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.18
100,8.643216080402011,1.0,20.0,-0.929192212,0.00740082064,1.03418211,0.0121387398,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.11
100,8.743718592964825,1.0,20.0,-0.929192212,0.00740082064,1.03301415,0.0121368667,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.51
100,8.84422110552764,1.0,20.0,-0.929192212,0.00740082064,1.0319397,0.0121352814,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.2
100,8.944723618090453,1.0,20.0,-0.929192212,0.00740082064,1.03095787,0.0121339545,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.19
100,9.045226130653267,1.0,20.0,-0.929192212,0.00740082064,1.03006787,0.0121328584,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.11
100,9.145728643216081,1.0,20.0,-0.929192212,0.00740082064,1.02926897,0.0121319674,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.06
100,9.246231155778895,1.0,20.0,-0.929192212,0.00740082064,1.02856052,0.0121312582,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.22
100,9.34673366834171,1.0,20.0,-0.929192212,0.00740082064,1.02794195,0.0121307099,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.14
100,9.447236180904524,1.0,20.0,-0.929192212,0.00740082064,1.02741276,0.0121303038,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.23
100,9.547738693467338,1.0,20.0,-0.929192212,0.00740082064,1.02697252,0.0121300239,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.08
100,9.648241206030152,1.0,20.0,-0.929192212,0.00740082064,1.02662087,0.0121298568,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.39
100,9.748743718592966,1.0,20.0,-0.929192212,0.00740082064,1.02635754,0.0121297917,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.29
100,9.84924623115578,1.0,20.0,-0.929192212,0.00740082064,1.02618231,0.0121298205,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.57
100,9.949748743718594,1.0,20.0,-0.929192212,0.00740082064,1.02609506,0.012129938,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.25
100,10.050251256281408,1.0,20.0,-0.929192212,0.00740082064,1.0260957,0.0121301417,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,192.65
100,10.150753768844222,1.0,20.0,-0.929192212,0.00740082064,1.02618425,0.0121304318,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.18
100,10.251256281407036,1.0,20.0,-0.929192212,0.00740082064,1.02636079,0.0121308115,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.29
100,10.35175879396985,1.0,20.0,-0.929192212,0.00740082064,1.02662547,0.0121312866,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,192.66
100,10.452261306532664,1.0,20.0,-0.929192212,0.00740082064,1.0269785,0.0121318656,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,191.09
100,10.552763819095478,1.0,20.0,-0.929192212,0.00740082064,1.02742019,0.0121325598,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.33
100,10.653266331658292,1.0,20.0,-0.929192212,0.00740082064,1.02795089,0.0121333832,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.15
100,10.753768844221106,1.0,20.0,-0.929192212,0.00740082064,1.02857105,0.0121343521,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.88
100,10.85427135678392,1.0,20.0,-0.929192212,0.00740082064,1.02928118,0.0121354855,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193
100,10.954773869346734,1.0,20.0,-0.929192212,0.00740082064,1.03008186,0.0121368046,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.46
100,11.055276381909549,1.0,20.0,-0.929192212,0.00740082064,1.03097376,0.0121383329,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.28
100,11.155778894472363,1.0,20.0,-0.929192212,0.00740082064,1.03195761,0.0121400962,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.56
100,11.256281407035177,1.0,20.0,-0.929192212,0.00740082064,1.03303422,0.012142122,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,192.91
100,11.35678391959799,1.0,20.0,-0.929192212,0.00740082064,1.03420447,0.0121444398,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.21
100,11.457286432160805,1.0,20.0,-0.929192212,0.00740082064,1.03546932,0.0121470806,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.7
100,11.557788944723619,1.0,20.0,-0.929192212,0.00740082064,1.03682983,0.0121500771,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.49
100,11.658291457286433,1.0,20.0,-0.929192212,0.00740082064,1.03828711,0.0121534631,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.6
100,11.758793969849247,1.0,20.0,-0.929192212,0.00740082064,1.03984236,0.0121572735,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.7
100,11.859296482412061,1.0,20.0,-0.929192212,0.00740082064,1.04149686,0.012161544,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.39
100,11.959798994974875,1.0,20.0,-0.929192212,0.00740082064,1.04325198,0.0121663111,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.76
100,12.06030150753769,1.0,20.0,-0.929192212,0.00740082064,1.04510917,0.0121716114,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.47
100,12.160804020100503,1.0,20.0,-0.929192212,0.00740082064,1.04706995,0.0121774818,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.67
100,12.261306532663317,1.0,20.0,-0.929192212,0.00740082064,1.04913595,0.012183959,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.59
100,12.361809045226131,1.0,20.0,-0.929192212,0.00740082064,1.05130888,0.0121910791,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,196.28
100,12.462311557788945,1.0,20.0,-0.929192212,0.00740082064,1.05359053,0.0121988777,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,194.23
100,12.56281407035176,1.0,20.0,-0.929192212,0.00740082064,1.0559828,0.0122073891,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.96
100,12.663316582914574,1.0,20.0,-0.929192212,0.00740082064,1.05848766,0.0122166465,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.69
100,12.763819095477388,1.0,20.0,-0.929192212,0.00740082064,1.0611072,0.0122266813,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.72
100,12.864321608040202,1.0,20.0,-0.929192212,0.00740082064,1.06384358,0.0122375229,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.74
100,12.964824120603016,1.0,20.0,-0.929192212,0.00740082064,1.06669909,0.0122491983,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.6
100,13.06532663316583,1.0,20.0,-0.929192212,0.00740082064,1.06967611,0.0122617321,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.33
100,13.165829145728644,1.0,20.0,-0.929192212,0.00740082064,1.0727771,0.0122751456,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.76
100,13.266331658291458,1.0,20.0,-0.929192212,0.00740082064,1.07600465,0.0122894569,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,194.48
100,13.366834170854272,1.0,20.0,-0.929192212,0.00740082064,1.07936147,0.0123046805,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,195.28
100,13.467336683417086,1.0,20.0,-0.929192212,0.00740082064,1.08285035,0.0123208266,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.82
100,13.5678391959799,1.0,20.0,-0.929192212,0.00740082064,1.0864742,0.0123379014,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,194.31
100,13.668341708542714,1.0,20.0,-0.929192212,0.00740082064,1.09023607,0.0123559061,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.64
100,13.768844221105528,1.0,20.0,-0.929192212,0.00740082064,1.09413911,0.012374837,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,194.47
100,13.869346733668342,1.0,20.0,-0.929192212,0.00740082064,1.09818659,0.0123946851,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.75
100,13.969849246231156,1.0,20.0,-0.929192212,0.00740082064,1.1023819,0.0124154357,185933287,None,163,100000,1000000,10,0.98402,0.0033999407,2.90174,11,193.31
