n,lam,beta,<rot_H1>,<-err,\int_0^{beta} \dtau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta} \dtau tau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta/2} \dtau tau <rot_H1(tau)rot_H1>,<--std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,<sign>,<--std,<q>,qmax,time(s)
100,-0.957286432160804,20.0,0.618069504,0.00813006777,13.9510015,0.17622084,139.518325,1.76319011,29.5046456,0.390827319,4206712692,None,17,100000,1000000,10,0.9996,0.000168146045,2.50327,10,21.98
100,-0.9422110552763819,20.0,0.524774136,0.00838053825,11.0909705,0.164193066,110.900515,1.64198269,22.8628262,0.354898655,4206712692,None,17,100000,1000000,10,0.99868,0.000711516284,2.3633,10,21.06
100,-0.9271356783919599,20.0,0.463818031,0.00843441247,9.16593355,0.162174379,91.6522869,1.62098425,18.4094057,0.34870776,4206712692,None,17,100000,1000000,10,0.99924,0.000331858585,2.32827,10,20.92
100,-0.9120603015075377,20.0,0.379398557,0.00795951843,7.01237711,0.147495097,70.1276842,1.47569383,13.6326829,0.308139966,4206712692,None,17,100000,1000000,10,0.99926,0.00038103853,2.0735,8,20.59
100,-0.8969849246231156,20.0,0.328981101,0.00834957539,5.61993754,0.145407136,56.1974601,1.45439333,10.5966144,0.29873769,4206712692,None,17,100000,1000000,10,0.9994,0.000391885566,2.04409,10,20.56
100,-0.8819095477386935,20.0,0.281954011,0.00784765828,4.51009573,0.13040607,45.1064943,1.30460559,8.22671422,0.26338808,4206712692,None,17,100000,1000000,10,0.99934,0.000462507571,1.89313,10,18.92
100,-0.8668341708542714,20.0,0.244981004,0.00751384164,3.62335236,0.116960089,36.2409961,1.17155783,6.34573273,0.228192181,4206712692,None,17,100000,1000000,10,0.99986,0.000103752873,1.8094,8,18.64
100,-0.8517587939698493,20.0,0.202238186,0.00693195661,2.78417789,0.100746609,27.8438278,1.00751624,4.66691993,0.192139693,4206712692,None,17,100000,1000000,10,0.9996,0.000221712937,1.55513,10,15.85
100,-0.8366834170854272,20.0,0.178734278,0.00681284992,2.32747277,0.0955932671,23.2749201,0.955850174,3.82190104,0.181022347,4206712692,None,17,100000,1000000,10,0.99948,0.0003691388,1.50171,9,15.62
100,-0.8216080402010051,20.0,0.167138088,0.00698207322,2.05469184,0.0914330016,20.5508388,0.914804742,3.3025671,0.168771181,4206712692,None,17,100000,1000000,10,0.99926,0.000403560459,1.59672,10,17.4
100,-0.8065326633165829,20.0,0.132644616,0.0056513194,1.51880088,0.0705084174,15.1901546,0.705444214,2.30083096,0.126272874,4206712692,None,17,100000,1000000,10,0.99974,0.000163205835,1.32257,8,14.23
100,-0.7914572864321608,20.0,0.119329367,0.00516611677,1.27200399,0.059519653,12.7191694,0.594905916,1.83165257,0.101010237,4206712692,None,17,100000,1000000,10,0.99974,0.000163205835,1.26408,8,13.83
100,-0.7763819095477387,20.0,0.109023651,0.00526774344,1.10956018,0.0595682915,11.0992317,0.595883903,1.5715767,0.102264214,4206712692,None,17,100000,1000000,10,0.99888,0.000777560804,1.25577,10,13.96
100,-0.7613065326633166,20.0,0.0889713908,0.0041417633,0.837869146,0.0428092894,8.38028481,0.428268579,1.10673472,0.0684599763,4206712692,None,17,100000,1000000,10,0.99882,0.00104306391,1.06865,8,12.15
100,-0.7462311557788945,20.0,0.0766308559,0.00363343769,0.678219471,0.0355069393,6.78121216,0.35487689,0.847789597,0.0551254798,4206712692,None,17,100000,1000000,10,0.9998,0.000112653287,0.98008,8,11.07
100,-0.7311557788944724,20.0,0.068952856,0.00341442402,0.578585045,0.0315789227,5.78431527,0.315743666,0.694504417,0.0473739322,4206712692,None,17,100000,1000000,10,0.99988,6.90032302e-05,0.93995,8,9.99
100,-0.7160804020100503,20.0,0.0634341472,0.00357099343,0.51550372,0.0330810006,5.15675833,0.332151171,0.608710737,0.0518714123,4206712692,None,17,100000,1000000,10,0.99988,6.90032302e-05,0.92762,8,10.38
100,-0.7010050251256281,20.0,0.0676466917,0.0037090997,0.533517948,0.0322535683,5.33500073,0.322623972,0.621689908,0.0468708912,4206712692,None,17,100000,1000000,10,0.99988,6.90032302e-05,1.04249,8,11.83
100,-0.6859296482412061,20.0,0.0556365812,0.00335094504,0.416735234,0.0278172662,4.16911595,0.278615171,0.466992113,0.0405097859,4206712692,None,17,100000,1000000,10,0.99972,0.000222450753,0.93053,8,8.64
100,-0.670854271356784,20.0,0.0515105494,0.00313376628,0.367997572,0.0246306626,3.68147363,0.246131066,0.393776138,0.0350906073,4206712692,None,17,100000,1000000,10,0.99968,0.00028125936,0.9038,8,8.33
100,-0.6557788944723618,20.0,0.0462918744,0.0029054335,0.318235747,0.0220431776,3.1830714,0.220293455,0.32946402,0.030610356,4206712692,None,17,100000,1000000,10,0.99966,0.000281878381,0.86032,8,7.77
100,-0.6407035175879398,20.0,0.0423963084,0.00240976451,0.274556648,0.0172187806,2.74558571,0.172268809,0.27115943,0.0229294653,4206712692,None,17,100000,1000000,10,0.99994,3.45016151e-05,0.77895,8,7.05
100,-0.6256281407035176,20.0,0.0379959362,0.00238110213,0.245183294,0.01646245,2.45004953,0.164389078,0.241673379,0.0225661622,4206712692,None,17,100000,1000000,10,0.99996,2.82274184e-05,0.78847,8,7.22
100,-0.6105527638190955,20.0,0.0357354609,0.00231895567,0.224973898,0.015777578,2.24914232,0.157722645,0.216474463,0.0213024225,4206712692,None,17,100000,1000000,10,0.99998,2e-05,0.77409,8,7.13
100,-0.5954773869346734,20.0,0.0341956594,0.00208834325,0.20718926,0.0135527692,2.07203232,0.135503088,0.187842087,0.0172071437,4206712692,None,17,100000,1000000,10,0.99998,2e-05,0.77912,8,7.2
100,-0.5804020100502513,20.0,0.0333364316,0.00221755225,0.193533359,0.0135868211,1.93383113,0.135371618,0.172787525,0.0175687081,4206712692,None,17,100000,1000000,10,0.99996,2.82274184e-05,0.78775,8,7.35
100,-0.5653266331658292,20.0,0.0281764188,0.00197871022,0.161049521,0.0117999256,1.6096588,0.117897107,0.135224971,0.0144805631,4206712692,None,17,100000,1000000,10,0.99998,2e-05,0.7173,10,6.83
100,-0.550251256281407,20.0,0.0226251239,0.00144103802,0.122016874,0.00767550132,1.21985832,0.0766776708,0.0900412875,0.00744315908,4206712692,None,17,100000,1000000,10,0.99974,0.000221644094,0.63905,10,6.25
100,-0.535175879396985,20.0,0.0195944971,0.00132562539,0.105900003,0.00690445971,1.05922151,0.0690193358,0.0737196341,0.00622328745,4206712692,None,17,100000,1000000,10,1,0,0.60794,8,6.07
100,-0.5201005025125629,20.0,0.0211373135,0.00159293376,0.112441498,0.00882051904,1.12404196,0.0879730312,0.0832007246,0.00967252504,4206712692,None,17,100000,1000000,10,0.99998,2e-05,0.6694,8,6.9
100,-0.5050251256281407,20.0,0.0190005818,0.00128918305,0.0974809805,0.00625942162,0.974541922,0.0625055445,0.0633233857,0.0054161978,4206712692,None,17,100000,1000000,10,0.99978,0.00022,0.62556,8,6.17
100,-0.48994974874371855,20.0,0.0193775383,0.00143448922,0.0988996587,0.00713754956,0.989100819,0.0714913705,0.0685965426,0.00698190137,4206712692,None,17,100000,1000000,10,0.99998,2e-05,0.65477,8,6.47
100,-0.4748743718592965,20.0,0.0169985217,0.00136409163,0.0849968406,0.0065279422,0.849478656,0.0651719926,0.0564990692,0.0064539589,4206712692,None,17,100000,1000000,10,0.99994,6e-05,0.63839,10,6.38
100,-0.4597989949748744,20.0,0.0162176157,0.00127769255,0.0808827272,0.0058098921,0.808328407,0.0579244846,0.05082876,0.00517214442,4206712692,None,17,100000,1000000,10,1,0,0.63304,10,6.3
100,-0.44472361809045236,20.0,0.0150577862,0.00125723714,0.0744221103,0.00556899856,0.743809979,0.0556126956,0.0465547664,0.00512544412,4206712692,None,17,100000,1000000,10,1,0,0.6001,8,6.07
100,-0.4296482412060303,20.0,0.0139579479,0.00132293675,0.0715873887,0.00600061321,0.715609906,0.0598930669,0.0434720536,0.00516931385,4206712692,None,17,100000,1000000,10,1,0,0.63094,6,6.39
100,-0.414572864321608,20.0,0.0132980449,0.00126188074,0.0644908433,0.00570742907,0.644780967,0.0570048712,0.0379579005,0.00482823832,4206712692,None,17,100000,1000000,10,1,0,0.60812,6,6.21
100,-0.39949748743718594,20.0,0.0124181743,0.00125938639,0.0596919258,0.00524170087,0.596919258,0.0524061218,0.0342857124,0.00427489927,4206712692,None,17,100000,1000000,10,1,0,0.59529,6,6.01
100,-0.3844221105527639,20.0,0.0131423077,0.00136951928,0.0616856568,0.00578174039,0.617099403,0.0575912439,0.0367616965,0.00511524327,4206712692,None,17,100000,1000000,10,0.99968,0.000252677231,0.58516,8,6.11
100,-0.3693467336683418,20.0,0.0126619559,0.00127701701,0.0589563673,0.00537627757,0.591004636,0.0539555901,0.0320227581,0.00477532895,4206712692,None,17,100000,1000000,10,0.9997,0.000233791862,0.58873,8,6.17
100,-0.35427135678391974,20.0,0.0110792557,0.00115709499,0.0511267352,0.00422400876,0.510612167,0.0420291267,0.0265970284,0.00311056816,4206712692,None,17,100000,1000000,10,0.99992,8e-05,0.54398,6,5.67
100,-0.33919597989949746,20.0,0.0105792845,0.00112775587,0.0468430494,0.0038223233,0.468167453,0.0381537455,0.0215525325,0.00254763831,4206712692,None,17,100000,1000000,10,0.99992,8e-05,0.54755,6,5.67
100,-0.3241206030150754,20.0,0.011519218,0.00116678647,0.0486823044,0.00403587135,0.486686925,0.0403151147,0.0234432304,0.00274261233,4206712692,None,17,100000,1000000,10,0.99992,8e-05,0.53728,8,5.7
100,-0.3090452261306533,20.0,0.0102584918,0.00110155704,0.046171687,0.00373137269,0.462280355,0.037422034,0.0229172882,0.0031110717,4206712692,None,17,100000,1000000,10,1,0,0.56078,8,5.76
100,-0.29396984924623126,20.0,0.00973856822,0.00114129678,0.0458388589,0.00379222488,0.458836951,0.0380316874,0.0230357189,0.00294972291,4206712692,None,17,100000,1000000,10,1,0,0.55699,8,5.84
100,-0.2788944723618092,20.0,0.00755888868,0.00100435305,0.0395569817,0.00342420682,0.395760206,0.0343047255,0.0190499685,0.00287093894,4206712692,None,17,100000,1000000,10,1,0,0.5248,8,5.61
100,-0.2638190954773869,20.0,0.00537920914,0.000965857491,0.0313568621,0.0028673786,0.313568621,0.028673786,0.0136347563,0.00256036041,4206712692,None,17,100000,1000000,10,1,0,0.48498,6,5.31
100,-0.24874371859296485,20.0,0.00703896512,0.000984554253,0.0350090295,0.00312110087,0.350339016,0.0312508205,0.014636595,0.002440662,4206712692,None,17,100000,1000000,10,1,0,0.49345,6,5.37
100,-0.23366834170854278,20.0,0.00577915034,0.000910516196,0.0321153453,0.00270966533,0.321156533,0.0270971846,0.00942626199,0.00214194875,4206712692,None,17,100000,1000000,10,1,0,0.4923,6,5.39
100,-0.21859296482412072,20.0,0.00723893572,0.00105110671,0.0342318168,0.00295394468,0.342757239,0.0295837468,0.0119793402,0.00230339421,4206712692,None,17,100000,1000000,10,1,0,0.49623,8,5.35
100,-0.20351758793969865,20.0,0.00487928264,0.000890664465,0.0296387106,0.00269977074,0.296880593,0.027108286,0.00931690004,0.00205880289,4206712692,None,17,100000,1000000,10,1,0,0.4764,6,4.95
100,-0.18844221105527637,20.0,0.00441935026,0.000967120335,0.0292634229,0.00251613576,0.292634229,0.025157545,0.00945469669,0.00182674409,4206712692,None,17,100000,1000000,10,1,0,0.46304,6,4.84
100,-0.1733668341708543,20.0,0.0040993973,0.000870384048,0.0276503347,0.00245695746,0.276999477,0.0247337935,0.00847989192,0.0018103836,4206712692,None,17,100000,1000000,10,1,0,0.48334,6,4.99
100,-0.15829145728643224,20.0,0.0027995884,0.000933740931,0.0255664473,0.00247701754,0.255674335,0.0247657482,0.00872734754,0.00201829674,4206712692,None,17,100000,1000000,10,1,0,0.46523,6,4.89
100,-0.14321608040201017,20.0,0.002999559,0.000828095479,0.0254056526,0.00223842729,0.254667636,0.0224642489,0.00815026144,0.00155983047,4206712692,None,17,100000,1000000,10,1,0,0.4692,6,4.9
100,-0.1281407035175881,20.0,0.0034994855,0.000800609874,0.0254463281,0.00234917332,0.254466423,0.0235283876,0.00722359783,0.00147296103,4206712692,None,17,100000,1000000,10,1,0,0.47666,6,4.92
100,-0.11306532663316582,20.0,0.00281958546,0.000831355868,0.0245149735,0.00205797807,0.244907078,0.0205711556,0.00770614644,0.00121400268,4206712692,None,17,100000,1000000,10,1,0,0.45744,6,4.85
100,-0.09798994974874375,20.0,0.00217967954,0.000849509091,0.0241846717,0.0020702469,0.241850275,0.0207191758,0.00750538015,0.00151254633,4206712692,None,17,100000,1000000,10,1,0,0.45306,6,4.81
100,-0.08291457286432169,20.0,0.0012998089,0.000807997664,0.0210923866,0.00188257985,0.210922867,0.0188080931,0.00513614132,0.00128392057,4206712692,None,17,100000,1000000,10,1,0,0.44999,6,4.77
100,-0.06783919597989962,20.0,0.00123981772,0.000855431075,0.0235429547,0.00207992247,0.235911859,0.0208609641,0.00587982833,0.00157983799,4206712692,None,17,100000,1000000,10,1,0,0.45776,6,4.83
100,-0.05276381909547734,20.0,0.00071989416,0.000815100831,0.0228726998,0.00210452007,0.228726998,0.0210452007,0.00627125949,0.00152549894,4206712692,None,17,100000,1000000,10,1,0,0.44796,6,4.75
100,-0.03768844221105527,20.0,0.00147978244,0.000802011782,0.0237002304,0.00214517031,0.23688269,0.0214079973,0.00643235906,0.0013088,4206712692,None,17,100000,1000000,10,1,0,0.4629,6,4.85
100,-0.022613065326633208,20.0,-0.00033995002,0.000882510504,0.0236724853,0.00205915855,0.236363832,0.0205293125,0.00493626801,0.00141951676,4206712692,None,17,100000,1000000,10,1,0,0.48058,6,4.97
100,-0.007537688442211143,20.0,0.0002999559,0.000771392184,0.0227791824,0.00206221263,0.228032154,0.0206654255,0.00557003571,0.00148818074,4206712692,None,17,100000,1000000,10,1,0,0.47018,6,4.91
100,0.007537688442210921,20.0,0.00011998236,0.000893814313,0.0237708505,0.00221561806,0.237708595,0.022172081,0.00593608316,0.00172448788,4206712692,None,17,100000,1000000,10,1,0,0.47036,6,4.91
100,0.022613065326633208,20.0,0.00017997354,0.000879510086,0.023356361,0.00218251492,0.233563879,0.0218275189,0.00610937531,0.00150620987,4206712692,None,17,100000,1000000,10,1,0,0.48102,6,5.03
100,0.03768844221105527,20.0,-0.00021996766,0.000822382861,0.0221431473,0.0021416009,0.220830706,0.0213465403,0.00545723855,0.00157929596,4206712692,None,17,100000,1000000,10,1,0,0.46286,6,4.84
100,0.05276381909547734,20.0,-0.00073989122,0.000840015138,0.0229149151,0.00215164745,0.229149151,0.0215164745,0.00628240112,0.00162508485,4206712692,None,17,100000,1000000,10,1,0,0.44796,6,4.75
100,0.0678391959798994,20.0,-0.0018997207,0.00081462882,0.0239080134,0.00210547251,0.23932129,0.0211109871,0.0061467517,0.00125780532,4206712692,None,17,100000,1000000,10,1,0,0.45751,6,4.87
100,0.08291457286432147,20.0,-0.00111983536,0.000828932848,0.023572453,0.001944746,0.235725528,0.01945994,0.00615559493,0.00117683671,4206712692,None,17,100000,1000000,10,1,0,0.45018,6,4.75
100,0.09798994974874375,20.0,-0.00067990004,0.00075222873,0.0223791182,0.002032834,0.223426297,0.0202694363,0.00686213834,0.00121358792,4206712692,None,17,100000,1000000,10,1,0,0.45282,6,4.82
100,0.11306532663316582,20.0,-0.00241964426,0.000876253843,0.0247180216,0.00202685535,0.24730361,0.0203011202,0.00771972246,0.00131309508,4206712692,None,17,100000,1000000,10,1,0,0.45742,6,4.85
100,0.12814070351758788,20.0,-0.0034994855,0.000802112897,0.0254463281,0.00234958053,0.254466423,0.023564962,0.00722359783,0.00145797782,4206712692,None,17,100000,1000000,10,1,0,0.47666,6,4.94
100,0.14321608040200995,20.0,-0.00241964426,0.000892596191,0.0247362409,0.0024149971,0.247487108,0.0242539728,0.00781640145,0.00195926551,4206712692,None,17,100000,1000000,10,1,0,0.46944,6,4.89
100,0.158291457286432,20.0,-0.00367945904,0.000841221583,0.0263685379,0.00237582801,0.264412314,0.023892748,0.00981243467,0.00183116074,4206712692,None,17,100000,1000000,10,1,0,0.4652,6,4.89
100,0.1733668341708543,20.0,-0.00483928852,0.000908491767,0.0274597717,0.00247720881,0.274961092,0.0248679477,0.00812537984,0.00188185134,4206712692,None,17,100000,1000000,10,1,0,0.48338,6,4.98
100,0.18844221105527637,20.0,-0.00515924148,0.0009273,0.0281616321,0.00249225739,0.281002613,0.0248532131,0.0101937565,0.00211427121,4206712692,None,17,100000,1000000,10,1,0,0.46308,6,4.85
100,0.20351758793969843,20.0,-0.00595912388,0.000918827135,0.0307855203,0.00289789894,0.308481872,0.0291773873,0.00980845942,0.00220483273,4206712692,None,17,100000,1000000,10,1,0,0.47676,6,5.01
100,0.2185929648241205,20.0,-0.00633906802,0.000928014117,0.0321480084,0.00288847336,0.321984336,0.0290174533,0.0105859942,0.00188293117,4206712692,None,17,100000,1000000,10,1,0,0.49633,8,5.34
100,0.23366834170854256,20.0,-0.0057991474,0.00100378045,0.0324413733,0.0031467679,0.324426055,0.0314416834,0.0119451034,0.00277079285,4206712692,None,17,100000,1000000,10,1,0,0.49214,6,5.39
100,0.24874371859296485,20.0,-0.00491927676,0.000882986242,0.030231104,0.00266446103,0.302684121,0.0267234307,0.0102091903,0.00219129295,4206712692,None,17,100000,1000000,10,1,0,0.49356,6,5.37
100,0.2638190954773869,20.0,-0.0060991033,0.00103281868,0.0330058393,0.00319813146,0.330058393,0.0319813146,0.0137443142,0.00281685323,4206712692,None,17,100000,1000000,10,1,0,0.48528,6,5.32
100,0.278894472361809,20.0,-0.00661902686,0.000977673681,0.0377183625,0.0031569462,0.377177078,0.0315813325,0.0154688582,0.00267504007,4206712692,None,17,100000,1000000,10,1,0,0.52517,8,5.61
100,0.29396984924623104,20.0,-0.0091986476,0.00100577834,0.0438497711,0.0035633498,0.439203795,0.0357392804,0.0205301063,0.00297811732,4206712692,None,17,100000,1000000,10,1,0,0.55667,8,5.86
100,0.3090452261306531,20.0,-0.0104784594,0.00115586817,0.0484676604,0.00396812247,0.484984299,0.0397453549,0.0236725549,0.00298456665,4206712692,None,17,100000,1000000,10,1,0,0.56042,8,5.79
100,0.3241206030150754,20.0,-0.00963935425,0.00106162241,0.0458785307,0.00394710209,0.458713225,0.0394477683,0.0225103403,0.00290999609,4206712692,None,17,100000,1000000,10,0.99992,8e-05,0.53742,8,5.66
100,0.33919597989949746,20.0,-0.0101993117,0.0010801168,0.047508271,0.00384095512,0.475216752,0.0384282065,0.0244062845,0.00278906977,4206712692,None,17,100000,1000000,10,0.99992,8e-05,0.54768,6,5.69
100,0.3542713567839195,20.0,-0.0104592974,0.00114147082,0.0490598058,0.00414810783,0.490468097,0.0413613538,0.0250078348,0.00329371038,4206712692,None,17,100000,1000000,10,0.99992,8e-05,0.54376,6,5.68
100,0.3693467336683416,20.0,-0.0122861512,0.00124129847,0.0564001133,0.00492937323,0.564299258,0.0492510588,0.0293274294,0.00353466611,4206712692,None,17,100000,1000000,10,0.9997,0.000233791862,0.58867,8,6.17
100,0.38442211055276365,20.0,-0.0128284157,0.00134297628,0.0595505271,0.00548848502,0.59591506,0.0549247995,0.0347352025,0.00513478382,4206712692,None,17,100000,1000000,10,0.9997,0.000223247301,0.58533,8,6.11
100,0.39949748743718594,20.0,-0.0120982213,0.00121069974,0.0608288453,0.00508718673,0.608428173,0.0509182374,0.0345473952,0.00435165709,4206712692,None,17,100000,1000000,10,1,0,0.59513,6,6.03
100,0.414572864321608,20.0,-0.0134980155,0.00137696361,0.0673306423,0.00576899616,0.673044547,0.0576803339,0.0392400025,0.00470100528,4206712692,None,17,100000,1000000,10,1,0,0.6076,6,6.21
100,0.42964824120603007,20.0,-0.0140779302,0.00125732847,0.0711109133,0.00568979467,0.711230023,0.0568554609,0.0423868043,0.004994009,4206712692,None,17,100000,1000000,10,1,0,0.63056,6,6.4
100,0.44472361809045213,20.0,-0.0142179097,0.00125691009,0.0737006228,0.00565673928,0.736598212,0.0564957799,0.0463043337,0.00525535015,4206712692,None,17,100000,1000000,10,1,0,0.59982,8,6.07
100,0.4597989949748742,20.0,-0.0157586287,0.0012743229,0.0806789516,0.00590185227,0.806443716,0.0589247524,0.0508275081,0.005282726,4206712692,None,17,100000,1000000,10,0.99994,6e-05,0.63281,10,6.33
100,0.4748743718592965,20.0,-0.0180580654,0.00144983814,0.0916201256,0.00673160628,0.91437186,0.0668876778,0.0621287087,0.00624927734,4206712692,None,17,100000,1000000,10,0.99996,4e-05,0.63848,10,6.39
100,0.48994974874371855,20.0,-0.0203574142,0.00148206303,0.103606592,0.00722099595,1.03566604,0.0722427593,0.0713476638,0.00703279992,4206712692,None,17,100000,1000000,10,0.99998,2e-05,0.65466,8,6.46
100,0.5050251256281406,20.0,-0.0194826056,0.00139504272,0.101610304,0.00692782665,1.01579603,0.0692418645,0.0693589944,0.00616365025,4206712692,None,17,100000,1000000,10,0.99972,0.000227802493,0.62618,8,6.23
